path,schema_id,category,study,dataset_inferred,rows,columns,header,bytes,sha256
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_15_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,aeabe95503e33647168ba62fa44279cc7dfdc40a0bf538b459a05463d3a84d13
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_15_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3679,074f329dd1f1c55f437b0515b702ef646bfd0a30e6df237cf0fab0b5897efcf5
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_17p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,ee7c0affe1ba050ab4caf64d77c717fdf6a50abf831868b619bd1131939ecd97
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_17p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3685,a28fa0570b468b9d04aeb53e10759b1059aeb1a07d602c11d6aa9b6b66ac14fc
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_17p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3678,bd992377b52845e3a459db1ff6e913acc0e7a15b213345a24c39cd8f2a9edb1e
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_20_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,92f519b82fbe8282cc2ea0023f3958e3c7361629a7ed0a7e19eb721d17c9353b
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_20_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3687,86392fe8de11da269f3bb8eb7569192152468fb466f2e1073ac8867d63363665
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_20_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3679,cf7c6ee6d2cd4ea5ab78bc8e96c3bf4ba21b007afce7efe990a13a2e04cf2d91
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_2p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,a3b8348c09d5c72a5fa5d930d6f4335869b4e299814c283df9726cdf58b553ba
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_2p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,2c3430b3c1e125cb665645028b449d3f5949c0f306e69c5f5e756593144f5228
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_2p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3681,90b17aa5da506abd528a6668483f95a18f6484c91301e21e210a0f6acf6c5400
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,68091514b953921a4fc4750fe50e7e2339f64370d5530965d88d36fecf43b2c4
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,42d64f605d32cfdb420ab745258b06275a150b8337b0a72b58adbb075dde06d0
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3682,fd332eaf57572ec17f615a3d44500640f6fd1d3b3289da42134f27dea5012c75
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_7p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,91e42f5425d95826d1576403eb399a38f6e9c261cc624f2902133d210378039a
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_7p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,18a946034c0c91abcf3dd6c26f528ecc4d48b36551a1b9428d47a5537024ea54
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_decrease/ratio_7p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3681,d6d1be9dbd8469f03c4dd8d4aae2165eea69bf863bdeb8e233ccb6c822d45122
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_10_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3683,90bec9da3595bff4a262f3f33c0b91378520dd97b25b85d6daf86dbd86418ea4
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_10_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,014266746593d0dbf737cc1b04a76c17f78afa9d2e1b2743dc1bfbe9ee68f1fa
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_10_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3681,29a019acedfd9a19698587b76ea6538c942fc77e4551a8ada5d8a7f9732ef675
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_12p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,8c7e53edf7dd5e8bc5d7637323c318a88891380e53c85c486b081fa6fdf205b3
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_12p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,c5391cdb5da2da67910d0997f5d3599736a21723f20e84a7645191b1ca5b920a
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_12p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,fe89b418ada9d93cac9721ab53bba87f6e59ddefe4eed3a2e65cd053094a15dc
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_15_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,a86a3580b980f8bf1b96672c7545689d157a85dd3661bf4a22f92f2b445b15b2
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_15_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3688,e0d59ad30665c98cf64f52e70a5c950be4ae7dc7c0f6e81231e26127109410f0
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_15_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,733005cd0a8ee1c9dd990663f34c1133f96ea39c1245bbd276ddcf35c9f7fa54
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_17p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3685,3142b58dfb7742fa7246a18f9640c1d4b7f101bc052b16e95d79eefe180e3a7f
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_17p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3687,1dce5349365d3c63c4601e77cdf077c645aef6c1f4fd1725e2740be37ffcaf0e
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_17p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,2a858706450fb29acbcc5630b5f23276ca052e4639bf6eab26f6dbddd000d42c
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_20_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,14bb4c72994a0c5f64b0c8aaaffd8eb87e39800c61205612e8d6fe6b09ce4375
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_20_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3687,eb89b691e5ad9e98b2fd753f96b87ffdc5c5853590ec0f10625c2a2efb259c26
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_20_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3685,8630ef499752f0129e0326f20a0b01af519e224f7a0d3d0b9b3968cd78eb8b2f
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_2p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,9451f12ad7528b87223705b3bc0376b094bb82174ae872c16c05a0f597b7b5d9
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_2p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,594bd7a5e7ed575c6e3ef6e3afc27f2ae3754c728f26d3a9098a6510c4eb6561
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_2p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3681,55177e45cebf3e5276d8a146a62d8c5b41a00c81455eb3cfb47caf8263b051f2
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,3a38363849ee99c107af48ec56c8d7d532992412c6f64a4ccb53b0f80d1ce520
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,70cbf27407a5c37a0c32db770971f80f224d9980fdaec2b1f5cbdb0c4d47c63d
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3682,58c9c9e6be92f5d6118feaccce45ce7bec9096e9ec2cfbe9c5bbd694f667c2ae
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_7p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,949b748b49aa00b942c05ba0c6dfcdb4dc8840bf44dbe05d82b1acf6d2e0ccbf
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_7p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,a742ecbc1453fcceea735131d3e5f36fdb6932b516cbc46a04024ad0a8270b50
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_rr_increase/ratio_7p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3683,8d55cf56ef3325b4191148b4455e4332524640fd965a50a763fd9165adbf4434
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_10_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,2751cbf288974a3b4953bf356a40a47297c0c3e19a4a717105a675e6a67f2801
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_10_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3685,75fdd902da3f504904a09b02b389df9af380df06249f5d2b92b2687ad55d91d0
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_10_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3681,ab71aed4fc5b176fb47cbd1519d6014b6bfdfa617caf6d61a33d223b4572dbdf
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_12p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3682,72aa25602d31753eed84318df3e87217cb08081745354f5ab28bca2f9239f67b
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_12p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3685,7762b72990ccf30742e8db23f7604ad5d56db230a1a2d362b9ca873680a5cfab
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_12p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3680,93115952f2661edd6bdfd22fd6742ac99dce3b9bf68f28ac4941954ab6b6018e
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_15_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3683,3e2abfb9d1a13d9caeee7bf463dcfb3b82fd3fc99e220491947946ce29697391
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_15_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3687,c98e896d691b1b8443ce0e4b9a151d07a1820b181113553dcae51c3382428eb4
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_15_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3683,05b7d04e9d9203e115c1d43281e689a7b7c9069519251990f317f09a39188434
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_17p5_res_n20000_alg2n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,39a9907ce482fd8f9b8edbced4c3d7aff14ac58594580af1d3dde54a7b496e02
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_17p5_res_n20000_alg3n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3686,a526e6bb1594774580e72b6865fc5a9dc0fd4168823ddf86cb81220071bab41c
data/raw_results/shuffle_dp/shuffledp_imdb/robust_strict_shuffle_decrease/ratio_17p5_res_n20000_alg4n_eps1_8_pair_1_itr20_1.csv,schema_11,raw_result_csv,shuffle_dp,IMDB,24,14,#tri(true)|#tri(est)|#tri(rel-err)|#tri(l2-loss)|#2st(true)|#2st(est)|#2st(rel-err)|#2st(l2-loss)|clst(true)|clst(est)|clst(rel-err)|clst(l2-loss)|EpsL|max_deg,3684,86e6bb3805b9d768632b6d93ef808df2d4cfd72f7d06d21ec9591b245150a2b3
